sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
AII0093-5-006-020D,GL,50.97,1.2,17.25,,,7.91,,8.53,10.12,3.63,0.21,0.19,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-006-020E,GL,50.91,1.18,17.3,,,7.85,,8.43,10.22,3.58,0.22,0.17,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-006-020F,GL,51.06,1.25,17.1,,,7.84,,8.51,10.07,3.58,0.23,0.16,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-006-020G,GL,51.02,1.25,17.08,,,7.9,,8.46,10.07,3.6,0.21,0.14,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-006-020H,GL,50.74,1.25,17.2,,,7.83,,8.49,10.03,3.65,0.23,0.15,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-006-020I,GL,50.74,1.25,17.18,,,7.85,,8.31,10.18,3.62,0.21,0.15,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-006-020J,GL,50.74,1.23,17.07,,,7.86,,8.46,10.12,3.63,0.22,0.16,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-007-001/2,GL,50.84,1.64,17.23,,,7.85,,7.24,10.69,3.6,0.19,0.18,-26.565,67.66,-3925 to -4100,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-007,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-007-010,GL,51.27,1.55,16.89,,,8.12,,7.22,10.63,3.81,0.21,0.21,-26.565,67.66,-3925 to -4100,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-007,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-007-011,GL,51.4,1.56,17.11,,,8.08,,7.32,10.68,3.81,0.22,0.2,-26.565,67.66,-3925 to -4100,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-007,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0093-5-007-012,GL,50.74,1.56,16.94,,,8.12,,7.34,10.6,3.74,0.18,0.19,-26.565,67.66,-3925 to -4100,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-007,AII093,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGCIRC-107-001-VG5937,GL,50.42,1.09,16.86,,,8.68,,8.21,11.77,2.81,0.13,0.1,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGCIRC-107-001-VG5938,GL,50.07,1.08,16.92,,,8.79,,8.18,11.87,2.88,0.1,0.12,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGCIRC-107-002,GL,50.06,1.06,17,,,8.81,,8.23,11.69,2.84,0.12,0.11,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGCIRC-107-010,GL,49.69,1.06,17.01,,,8.63,,8.36,11.92,2.83,0.1,0.1,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ARGCIRC-107-011,GL,49.63,1.07,17.03,,,8.66,,8.45,11.91,2.79,0.1,0.1,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ARGCIRC-107-012,GL,49.92,1.11,17,,,8.7,,8.47,11.81,2.79,0.1,0.1,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ARGCIRC-107-013,GL,49.53,1.11,16.88,,,8.72,,8.38,11.79,2.78,0.1,0.09,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGCIRC-107-014,GL,49.53,1.07,17.11,,,8.73,,8.41,11.8,2.8,0.09,0.08,-24.35,69.833,-2915 to -2925,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-107,CIRCE,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-115-011,GL,51.26,1.35,15.81,,,9.04,,7.65,11.18,2.84,0.1,0.14,-24.067,70.2,-3700,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-115,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-115-012,GL,51.1,1.37,15.75,,,9.07,,7.68,11.06,2.84,0.1,0.14,-24.067,70.2,-3700,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-115,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-115-016,GL,51.43,1.34,15.63,,,8.93,,7.56,11.27,2.76,0.1,0.14,-24.067,70.2,-3700,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-115,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-115-017,GL,51.23,1.51,15.21,,,9.59,,7.22,11.31,2.89,0.16,0.18,-24.067,70.2,-3700,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-115,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-115-018,GL,51.72,1.36,15.69,,,9.16,,7.65,11.15,2.97,0.12,0.16,-24.067,70.2,-3700,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-115,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-114-010,GL,51.67,1.48,15.38,,,9.4,,7.34,11.64,2.76,0.1,0.14,-24.117,72.433,-4050,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-114,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-114-011,GL,51.88,1.31,15.56,,,8.84,,7.47,11.54,2.87,0.13,0.12,-24.117,72.433,-4050,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-114,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-114-012,GL,51.44,1.32,15.39,,,8.79,,7.46,11.63,2.82,0.13,0.14,-24.117,72.433,-4050,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-114,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-114-013,GL,51.3,1.42,15.26,,,9.47,,7.39,11.6,2.8,0.1,0.14,-24.117,72.433,-4050,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-114,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-114-014,GL,51.41,1.32,15.43,,,8.8,,7.38,11.52,2.82,0.14,0.13,-24.117,72.433,-4050,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-114,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-114-015,GL,51.46,1.34,15.41,,,8.89,,7.37,11.56,2.74,0.13,0.11,-24.117,72.433,-4050,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-114,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-010,GL,51.75,1.4,15.05,,,9.46,,7.44,11.49,2.81,0.12,0.13,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-011,GL,52.17,1.43,15.32,,,9.44,,7.43,11.7,2.82,0.1,0.13,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-012,GL,51.4,1.44,15.12,,,9.41,,7.49,11.73,2.78,0.12,0.16,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-013,GL,52.33,1.45,15.02,,,9.38,,7.45,11.65,2.78,0.11,0.14,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-014,GL,51.68,1.46,15.15,,,9.45,,7.51,11.64,2.76,0.11,0.14,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-015,GL,51.71,1.44,15.05,,,9.42,,7.55,11.68,2.79,0.11,0.15,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-016,GL,51.61,1.41,15.27,,,9.48,,7.49,11.67,2.75,0.11,0.13,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-017,GL,51.69,1.46,15.3,,,9.41,,7.54,11.7,2.77,0.12,0.15,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ARGDODO-113-018,GL,51.88,1.41,15.28,,,9.31,,7.23,11.67,2.84,0.1,0.12,-23.267,74.983,-4520,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,ARGDODO-113,DODO,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-010-001,GL,51.02,1.31,15.73,,,8.94,,7.87,11.64,2.7,0.12,0.14,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , plag-ol-phyric",,"Melson,(1086)",EMP(3262)
VEM0033-2-010-002,GL,51.15,1.32,15.62,,,8.81,,7.88,11.76,2.72,0.11,0.15,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol(ref-149);plag-ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-003,GL,49.71,1.23,16.82,,,8.73,,8.7,11,2.9,0.17,0.16,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol(ref-149);plag-ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-004,GL,51.18,1.18,16.78,,,8.28,,7.6,11.09,3.23,0.16,0.15,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-005,GL,51.06,1.31,15.78,,,8.71,,7.85,11.68,2.67,0.12,0.15,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-006,GL,51.07,1.29,15.82,,,8.75,,7.84,11.72,2.64,0.11,0.13,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-010-007,GL,50.05,1.25,16.91,,,8.75,,8.61,10.78,2.94,0.2,0.17,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-008,GL,51.47,1.33,15.73,,,8.79,,8.05,11.73,2.61,0.11,0.13,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-010-009,GL,51.38,1.19,16.51,,,8.22,,7.64,11.24,3.18,0.14,0.15,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-010,GL,51.58,1.09,16.24,,,8.17,,7.78,11.64,2.83,0.13,0.13,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , 15% pc; <10% vesicles; <1mm plag laths and <5mm zoned plag with inclusions; <3mm ol(ref-149);glassy(ref-218);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-010-011,GL,49.89,1.29,16.7,,,8.81,,8.88,10.74,2.89,0.18,0.14,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-010-012,GL,49.78,1.26,16.9,,,8.64,,8.68,10.75,2.96,0.17,0.16,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-010-016,GL,50.92,1.24,15.72,,,8.44,,7.93,12.1,2.67,0.1,0.14,-49.917,115.375,-3087,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-010,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-011-003,GL,49.74,1.12,17.78,,,8.2,,8.27,11.59,3.13,0.08,0.12,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , plag-ol-phyric",,"Melson,(1086)",EMP(3262)
VEM0033-2-011-004,GL,49.71,1.1,17.67,,,8.27,,8.32,11.66,3.03,0.09,0.12,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-011-005,GL,49.39,1.1,17.54,,,8.36,,8.57,11.68,2.94,0.09,0.1,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , 3% pc; <10% vesicles; <2mm resorbed, zoned plag laths, euhedral ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-011-006,GL,49.79,1.12,17.5,,,8.24,,8.47,11.61,2.97,0.09,0.11,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , 3% pc; <10% vesicles; <2mm resorbed, zoned plag laths, euhedral ol(ref-149);glassy(ref-218);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-011-007,GL,49.72,1.09,17.6,,,8.26,,8.44,11.71,2.99,0.08,0.1,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-011-008,GL,49.56,1.07,17.35,,,8.44,,8.5,11.72,2.91,0.08,0.1,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , 3% pc; <10% vesicles; <2mm resorbed, zoned plag laths, euhedral ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-011-010,GL,49.64,1.14,17.41,,,8.43,,8.51,11.76,2.92,0.09,0.1,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-011-011,GL,49.7,1.11,17.46,,,8.37,,8.5,11.71,2.98,0.1,0.11,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-011-013,GL,49.85,1.08,17.58,,,8.22,,8.43,11.68,3,0.1,0.11,-49.858,118,-3733,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-011,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-009-001,GL,51.51,1.29,15.7,,,8.76,,7.99,11.74,2.68,0.12,0.14,-49.808,119.175,-3323,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-009,VM33,dredge,"basalt; basalt; , 5% pc; <5% vesicles; <3mm plag, some zoned and embayed; sparse <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-009-002,GL,51.02,1.28,15.61,,,8.9,,7.87,11.71,2.7,0.12,0.13,-49.808,119.175,-3323,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-009,VM33,dredge,"basalt; basalt; , 5% pc; <5% vesicles; <3mm plag, some zoned and embayed; sparse <2mm ol(ref-149);glassy(ref-218);plag-ol-phyric(ref-539)",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-009-003,GL,50.97,1.29,15.75,,,8.8,,7.84,11.7,2.76,0.11,0.16,-49.808,119.175,-3323,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-009,VM33,dredge,"basalt; basalt; , 5% pc; <5% vesicles; <3mm plag, some zoned and embayed; sparse <2mm ol(ref-149);plag-ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-009-005,GL,51.08,1.32,15.79,,,8.8,,7.9,11.65,2.7,0.12,0.13,-49.808,119.175,-3323,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-009,VM33,dredge,"basalt; basalt; , 5% pc; <5% vesicles; <3mm plag, some zoned and embayed; sparse <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-008-003,GL,52.31,1.33,16.44,,,7.92,,7.36,11.19,3.19,0.35,0.17,-49.467,121.033,-3532,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-008,VM33,dredge,"basalt; basalt; , plag-ol-phyric",,"Melson,(1086)",EMP(3262)
VEM0033-2-008-004,GL,52.22,1.29,16.49,,,7.87,,7.41,11.15,3.18,0.36,0.17,-49.467,121.033,-3532,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-008,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-008-005,GL,52.2,1.32,16.52,,,7.8,,7.28,11.11,3.18,0.35,0.19,-49.467,121.033,-3532,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-008,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-008-007,GL,51.7,1.31,16.54,,,7.81,,7.29,11.15,3.22,0.34,0.17,-49.467,121.033,-3532,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-008,VM33,dredge,"basalt; basalt; , 5% pc; <5% vesicles; <2mm often zoned, embayed plaglaths; small ol with inclusions",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-008-008,GL,52.23,1.28,16.63,,,7.72,,7.39,11.01,3.21,0.34,0.16,-49.467,121.033,-3532,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-008,VM33,dredge,"basalt; basalt; , 5% pc; <5% vesicles; <2mm often zoned, embayed plaglaths; small ol with inclusions(ref-149);glassy(ref-218);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-007-001,GL,51.79,1.63,16.1,,,8.5,,6.49,10.21,3.92,0.3,0.2,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , plag-ol-phyric",,"Melson,(1086)",EMP(3262)
VEM0033-2-007-002,GL,51.64,1.68,16.03,,,8.63,,6.6,10.23,3.78,0.3,0.19,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , 15% pc; <5% vesicles; <2mm plag laths, some embayed and zoned; <2mm ol(ref-149);plag-ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-007-003,GL,51.7,1.71,15.95,,,8.7,,6.56,10.24,3.84,0.31,0.19,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , 15% pc; <5% vesicles; <2mm plag laths, some embayed and zoned; <2mm ol(ref-149);glassy(ref-218);plag-ol-phyric(ref-539)",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-007-004,GL,52.21,1.66,16.21,,,8.42,,6.52,10.06,3.89,0.28,0.18,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , 15% pc; <5% vesicles; <2mm plag laths, some embayed and zoned; <2mm ol(ref-149);plag-ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-007-005,GL,51.86,1.67,16.3,,,8.62,,6.52,10.09,3.92,0.3,0.2,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-007-006,GL,51.83,1.66,16.3,,,8.64,,6.42,10.24,3.86,0.3,0.23,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-2-007-007,GL,50.79,1.06,17.72,,,7.48,,8.26,11.42,3.05,0.14,0.11,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , 15% pc; <5% vesicles; <2mm plag laths, some embayed and zoned; <2mm ol(ref-149);glassy(ref-218);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-007-008,GL,51.12,1.09,17.75,,,7.53,,8.18,11.4,3.06,0.14,0.13,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , 15% pc; <5% vesicles; <2mm plag laths, some embayed and zoned; <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-2-007-009,GL,51.14,1.05,17.75,,,7.47,,8.44,11.34,2.99,0.13,0.12,-49.033,124,-3989,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-2-007,VM33,dredge,"basalt; basalt; , 15% pc; <5% vesicles; <2mm plag laths, some embayed and zoned; <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-005-001,GL,50.63,1.35,16.07,,,8.59,,7.99,11.99,2.87,0.08,0.13,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <2mm plag laths and <3mm zoned plag; 1mm ol(ref-149);plag-ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-005-003,GL,51.14,1.36,15.92,,,8.7,,7.92,11.96,2.86,0.07,0.13,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-004,GL,51.12,1.3,16.15,,,8.61,,8.08,11.98,2.85,0.09,0.12,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , plag-ol-phyric",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-005,GL,51.11,1.33,15.95,,,8.66,,7.95,11.96,2.83,0.08,0.15,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <2mm plag laths and <3mm zoned plag; 1mm ol(ref-149);glassy(ref-218);plag-ol-phyric(ref-539)",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-005-006,GL,51.44,1.36,15.86,,,8.62,,7.85,11.82,2.88,0.08,0.13,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-007,GL,50.98,1.31,16.02,,,8.74,,7.88,11.93,2.89,0.07,0.12,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
