sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
TRI0164-022-001,GL,50.33,2.01,14.03,,,11.09,0.17,7.38,11.34,2.57,0.07,,2.3,-99.56,-3215,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,TRI0164-022,TR164,dredge,"basalt; basalt; , glassy",,"Fisk,1982(4)",EMP(2)
TRI0164-021-004,GL,50.34,1.48,14.47,,,10.03,0.2,8.01,12.37,2.27,0.07,,2.31,-98.54,-2660,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,TRI0164-021,TR164,dredge,"basalt; basalt; , ",,"Fisk,1982(4)",EMP(2)
TRI0164-020-001,GL,49.71,1.15,15.34,,,9.33,0.16,8.78,12.16,2.39,0.06,,2.24,-97.86,-3200,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,TRI0164-020,TR164,dredge,"basalt; basalt; , cryptocrystalline to aphanitic",,"Fisk,1982(4)",EMP(2)
SON0022-037,GL,51.13,1.28,15.03,,,10.27,,7.65,12.4,2.35,0.06,0.17,2.1588,-97.202,-3420,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0022-037,SO022 (GEOMETEP 2),dredge,"basalt; basalt; , ",fresh,"Christie,1984(551)",EMP(2344)
SON0022-037,GL,51.13,1.28,15.03,,,10.27,0.16,7.65,12.4,2.35,0.06,0.17,2.1588,-97.202,-3420,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0022-037,SO022 (GEOMETEP 2),dredge,"basalt; basalt; , ",fresh,"Christie,1986(15)",EMP(503)
SON0022-037,GL,51.13,1.28,15.03,,,10.27,0.16,7.94,12.4,2.35,0.06,0.17,2.1588,-97.202,-3420,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0022-037,SO022 (GEOMETEP 2),dredge,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
SON0022-037,GL,51.13,0.12,15.03,,,10.27,0.16,7.94,12.48,2.15,0.06,0.17,2.1588,-97.202,-3420,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0022-037,SO022 (GEOMETEP 2),dredge,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
TRI0164-019-001,GL,49.28,1.11,15.48,,,9.33,0.17,8.55,12.34,2.31,0.05,,2.12,-97.19,-3338,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,TRI0164-019,TR164,dredge,"basalt; basalt; , cryptocrystalline to aphanitic",fresh,"Fisk,1982(4)",EMP(2)
TRI0164-018-003,GL,50.43,1.11,15.15,,,9.4,0.15,8.33,12.67,2.49,0.03,,2.29,-96.18,-2865,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,TRI0164-018,TR164,dredge,"basalt; basalt; , cryptocrystalline to aphanitic",,"Fisk,1982(4)",EMP(2)
SON0012-165-001,GL,52.1,1,15.13,,,9.19,,8.2,12.82,2.05,0.09,0.08,2.3052,-96.0172,-2900 to -3000,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0012-165,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Christie,1984(551)",EMP(2344)
SON0012-165-001,GL,52.1,1,15.13,,,9.19,0.18,8.2,12.82,2.05,0.09,0.08,2.3052,-96.0172,-2900 to -3000,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0012-165,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Christie,1986(15)",EMP(503)
SON0012-165-054,GL,50.66,1.05,15.12,,,9.16,,8.1,12.95,2.07,0.11,0.12,2.3052,-96.0172,-2900 to -3000,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0012-165,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-065,GL,50.66,1.05,15.12,,,9.16,,8.1,12.95,2.07,0.11,0.12,2.3052,-96.0172,-2900 to -3000,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0012-065,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Puchelt,1983(109)",EMP(525)
SON0012-165,GL,52.1,1,15.13,,,9.19,0.18,8.45,12.82,2.05,0.09,0.08,2.3052,-96.0172,-2900 to -3000,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0012-165,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
SON0012-165,GL,52.1,0.1,15.13,,,9.19,0.18,8.51,12.82,2.03,0.09,0.08,2.3052,-96.0172,-2900 to -3000,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,SON0012-165,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
KAK1979-025-002T,GL,50.45,1.13,15.51,,,9.68,,8.28,12.14,2.1,0.17,0.12,3.5248,-95.7862,-2760,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,KAK1979-025,KK1979,dredge,"basalt; basalt; , ",fresh,"Christie,1984(551)",EMP(2343)
KAK1979-025-001,GL,50.28,1.17,15.61,,,9.66,,8.48,12.07,2.1,0.15,0.12,3.5248,-95.7862,-2760,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,KAK1979-025,KK1979,dredge,"basalt; basalt; , ",fresh,"Christie,1984(551)",EMP(2343)
KAK1979-025,GL,50.37,1.15,15.56,,,9.67,,8.38,12.1,2.1,0.16,0.12,3.5248,-95.7862,-2760,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,KAK1979-025,KK1979,dredge,"basalt; basalt; , ",fresh,"Christie,1986(15)",EMP(503)
KAK1979-025-001,GL,50.28,1.17,15.61,,,9.66,,8.48,12.07,2.1,0.15,0.12,3.5248,-95.7862,-2760,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,KAK1979-025,KK1979,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK1979-025-002,GL,50.45,1.13,15.51,,,9.68,,8.28,12.14,2.1,0.17,0.12,3.5248,-95.7862,-2760,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,KAK1979-025,KK1979,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1555-001,GL,51.63,1.22,15.05,,,9.96,0.15,8.1,12.49,2.22,0.1,0.09,2.305,-95.65,-3075,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-001,ALVIN 1555,submersible,"basalt; basalt; , skeletal ol, quench plag and cpx in glass, large plag with reverse zoning ",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-002,GL,51.67,1.2,15.31,,,9.76,0.16,8.36,12.06,2.22,0.09,0.09,2.305,-95.65,-3081,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-002,ALVIN 1555,submersible,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-006,GL,51.37,1.18,15.21,,,9.79,0.2,8.25,12.16,2.18,0.1,0.1,2.305,-95.65,-3036,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-006,ALVIN 1555,submersible,"basalt; basalt; , complex xc, rounded ol with xc of sp, plag, cpx and quench cpx (?)",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-008,GL,51.28,1.1,15.31,,,9.32,0.21,8.57,12.3,2.12,0.08,0.07,2.305,-95.65,-2979,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-008,ALVIN 1555,submersible,"basalt; basalt; , skeleatl ol; multiple plag phases (quench and resorbed); sp xc",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-001,GL,51.63,1.22,15.05,,,9.96,0.15,8.1,12.49,2.22,0.1,0.09,2.305,-95.65,-3075,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-001,ALVIN 1555,submersible,"basalt; basalt; , skeletal ol, quench plag and cpx in glass, large plag with reverse zoning ",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-002,GL,51.41,1.13,15.28,,,9.4,0.18,8.4,12.68,2.19,0.09,0.06,2.305,-95.65,-3081,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-002,ALVIN 1555,submersible,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-003,GL,51.44,1.19,15.19,,,9.62,0.2,8.58,12.54,2.16,0.08,0.06,2.305,-95.65,-3061,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-003,ALVIN 1555,submersible,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-004,GL,50.93,1.15,15.27,,,9.24,0.21,8.53,12.59,2.11,0.08,0.05,2.305,-95.65,-2990,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-004,ALVIN 1555,submersible,"basalt; basalt; , euhedral ol, rounded plag",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-005,GL,51.67,1.2,15.31,,,9.76,0.16,8.36,12.06,2.22,0.09,0.09,2.305,-95.65,-2980,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-005,ALVIN 1555,submersible,"basalt; basalt; , skeleatl ol, rounded plag with reverse zoning",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-006,GL,51.37,1.18,15.21,,,9.79,0.2,8.25,12.16,2.18,0.1,0.1,2.305,-95.65,-3036,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-006,ALVIN 1555,submersible,"basalt; basalt; , complex xc, rounded ol with xc of sp, plag, cpx and quench cpx (?)",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-007,GL,51.66,1.13,15.29,,,9.71,0.17,8.24,12.32,2.14,0.07,0.09,2.305,-95.65,-3035,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-007,ALVIN 1555,submersible,"basalt; basalt; , skeletal ol, plag with normal and reverse zoning, quench ol/plag/cpx clusters in glass",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-008,GL,51.28,1.1,15.31,,,9.32,0.21,8.58,12.3,2.12,0.08,0.07,2.305,-95.65,-2979,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-008,ALVIN 1555,submersible,"basalt; basalt; , skeleatl ol; multiple plag phases (quench and resorbed); sp xc",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-009,GL,51.45,1.1,15.4,,,9.55,0.17,8.56,12.26,2.09,0.07,0.08,2.305,-95.65,-2980,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-009,ALVIN 1555,submersible,"basalt; basalt; , ",fresh,"Yonover,1989(508)",EMP(2665)
ALV1555-010,GL,51.3,1.13,15.42,,,9.72,0.21,8.49,12.33,2.09,0.07,0.07,2.305,-95.65,-2982,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,ALV1555-010,ALVIN 1555,submersible,"basalt; basalt; , sub-euhedral ol, plag clusters",fresh,"Yonover,1989(508)",EMP(2665)
DST0041-005-D08,GL,50.62,1.04,16.49,,,8.49,,8.53,12.34,2.24,0.04,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , glassy pillow basalt, sparsely plag-ol phyric; large rounded plag and ol phenocrysts, picotite as rounded corroded phenocrysts; plag, ol & picotite as smaller euhedral phenocrysts",,"Byerly,1980(7)",EMP(23)
DST0041-005-C98,GL,50.12,1.06,16.52,,,8.71,0.16,8.62,12.41,2.19,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Clague,1981(6)",EMP(4)
DST0041-005-C95,GL,50.3,1.08,16.43,,,9.08,0.18,8.28,12.36,2.23,0.06,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Clague,1981(6)",EMP(4)
DST0041-005,GL,50.82,0.97,15.59,9.02,,,0.02,8.99,12.55,2.19,,,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; tholeiite(ref-444);; , glassy pillow basalt, sparsely plag-ol phyric; large rounded plag and ol phenocrysts, picotite as rounded corroded phenocrysts; plag, ol & picotite as smaller euhedral phenocrysts",fresh,"Cohen,1982(78)",EMP(622)
DST0041-005,GL,49.37,1.03,15.86,,,8.87,0.11,8.91,12.32,2.31,0.07,,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; tholeiite(ref-444);; , glassy pillow basalt, sparsely plag-ol phyric; large rounded plag and ol phenocrysts, picotite as rounded corroded phenocrysts; plag, ol & picotite as smaller euhedral phenocrysts",fresh,"Fisk,1982(4)",EMP(2)
DST0041-005-001,GL,50.69,1.13,15.96,,,8.97,,8.74,12.55,2.25,0.07,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-002,GL,49.82,1.03,16.04,,,8.97,,8.32,11.99,2.24,0.06,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-081,GL,49.96,1.15,16.37,,,8.8,,8.38,12.13,2.25,0.11,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-082,GL,50.87,1.1,16.43,,,9.11,,8.7,12.53,2.19,0.07,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-083,GL,49.93,1.12,16.31,,,8.86,,8.54,12.39,2.23,0.09,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-084,GL,49.08,0.97,16.27,,,9.12,,8.61,12.74,2.19,0.08,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-086,GL,50.29,1.01,16.42,,,9,,8.56,12.76,2.19,0.05,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-505,GL,50.26,1.05,16.6,,,8.94,,8.39,12.42,2.26,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-511,GL,49.9,0.92,16.74,,,8.88,,8.19,12.63,2.22,0.06,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-512,GL,49.89,1.17,15.75,,,8.9,,8.42,12.55,2.32,0.06,0.13,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-513,GL,49.87,1.09,16.27,,,8.93,,8.63,12.35,2.2,0.07,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-514,GL,50.78,1.07,15.83,,,9.45,,8.32,12.44,2.16,0.05,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-516,GL,50.27,1.07,15.9,,,8.85,,8.45,12.51,2.22,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-517,GL,50.73,1.09,15.73,,,9.01,,8.21,12.45,2.2,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-518,GL,48.99,0.97,16.07,,,9.03,,8.42,12.64,2.19,0.06,0.07,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-519,GL,49.69,0.98,16.34,,,8.65,,8.4,12.42,2.23,0.07,0.1,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-520,GL,51.15,1.12,16.08,,,8.95,,8.96,12.44,2.19,0.07,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-521,GL,50.22,0.99,16.3,,,8.85,,8.67,12.38,2.21,0.07,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-522,GL,50.65,1.11,15.77,,,9.19,,8.23,12.18,2.27,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-523,GL,49.79,0.9,16.42,,,9.32,,8.42,12.43,2.17,0.04,0.07,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-524,GL,49.48,0.98,16.54,,,9.13,,8.68,12.58,2.18,0.06,0.1,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-525,GL,50.08,0.99,16.34,,,9.33,,8.42,12.46,2.17,0.04,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-526,GL,50.24,1.07,16.33,,,9.09,,8.38,12.32,2.23,0.07,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-527,GL,49.64,1,16.51,,,8.91,,8.79,12.44,2.23,0.07,0.07,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-528,GL,49.65,1.01,15.95,,,9.27,,8.26,12.85,2.17,0.07,0.06,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-529,GL,50.43,0.95,16.33,,,9.29,,8.23,12.56,2.12,0.06,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-530,GL,49.78,0.95,16.42,,,9.13,,8.65,12.69,2.19,0.07,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-531,GL,50.7,1.02,16.62,,,8.78,,8.63,12.57,2.23,0.09,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-532,GL,49.82,1,16.03,,,9.32,,8.23,12.65,2.19,0.05,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-533,GL,49.29,0.94,16.27,,,9.5,,8.11,12.76,2.17,0.05,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-534,GL,50.97,1.1,16.11,,,9.01,,8.31,12.45,2.24,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-535,GL,50.07,1,16.43,,,9.18,,8.3,12.6,2.21,0.04,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-536,GL,50.39,0.95,16.44,,,9.22,,8.08,12.7,2.18,0.05,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-537,GL,50.14,1.03,16.36,,,9.03,,8.12,12.2,2.26,0.1,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-538,GL,49.75,0.94,16.68,,,9.09,,8.16,12.74,2.21,0.05,0.05,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-540,GL,50.17,0.97,16.3,,,9.19,,8.34,12.6,2.18,0.04,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-541,GL,50.86,1.11,16.31,,,9.06,,8.29,12.3,2.18,0.07,0.1,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-542,GL,50.04,1,16.23,,,8.7,,8.16,12.73,2.05,0.06,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-543,GL,50.5,0.97,16.48,,,9.26,,8.5,12.72,2.12,0.05,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-544,GL,50.3,1.08,16.43,,,9.08,,8.28,12.36,2.23,0.05,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-545,GL,49.68,0.99,16.4,,,9.32,,8.27,12.67,2.18,0.04,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-546,GL,50.66,0.97,16.23,,,9.13,,8.48,12.71,2.21,0.04,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-547,GL,50.12,1.06,16.52,,,8.71,,8.62,12.41,2.19,0.06,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-548,GL,50.2,0.97,16.77,,,9.16,,8.3,12.77,2.19,0.05,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-549,GL,50.25,1,16.11,,,9.25,,8.49,12.5,2.21,0.04,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-550,GL,50.73,1.08,16.24,,,9.08,,8.14,12.31,2.21,0.08,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-551,GL,50.31,1.03,16.57,,,8.89,,8.48,12.37,2.19,0.05,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-552,GL,50.26,1.09,16.42,,,9.02,,8.28,12.12,2.25,0.07,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-553,GL,49.99,0.98,16.18,,,9.24,,8.29,12.68,2.18,0.04,0.09,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-554,GL,50.31,0.91,16.46,,,9.14,,8.44,12.54,2.16,0.07,0.07,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DST0041-005-555,GL,50.05,0.95,16.54,,,9.02,,8.31,12.55,2.18,0.07,0.08,2.45,-95.62,-2750,SPREADING_CENTER;GALAPAGOS SPREADING CENTER,DST0041-005,DE STEIGUER 41,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
