ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Rb
8115,"LIIAS,1986(154)",XRF(265),2518,THO0152-067-001,46.665,-129.5117,,-2200,-2500,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.2
8116,"LIIAS,1986(154)",XRF(265),2519,THO0152-068-006,46.47,-129.65,,-2335,-2360,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1
8117,"LIIAS,1986(154)",XRF(265),2520,THO0152-068-012,46.47,-129.65,,-2335,-2360,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.5
8118,"LIIAS,1986(154)",XRF(265),2521,THO0152-068-043,46.47,-129.65,,-2335,-2360,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.8
8119,"LIIAS,1986(154)",XRF(265),2522,THO0152-068-050,46.47,-129.65,,-2335,-2360,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.4
8120,"LIIAS,1986(154)",XRF(265),2523,THO0152-072-015,46.278,-129.726,1.00E-03,-2265,-2366,SEAMOUNT,TUZO WILSON SMT,WR,1.2
8121,"LIIAS,1986(154)",XRF(265),2524,THO0152-072-034,46.278,-129.726,1.00E-03,-2265,-2366,SEAMOUNT,TUZO WILSON SMT,WR,0.98
8122,"LIIAS,1986(154)",XRF(265),2525,THO0152-072-053,46.278,-129.726,1.00E-03,-2265,-2366,SEAMOUNT,TUZO WILSON SMT,WR,0.79
8123,"LIIAS,1986(154)",XRF(265),2526,THO0152-072-067,46.278,-129.726,0.001,-2265,-2366,SEAMOUNT,TUZO WILSON SMT,WR,0.95
8124,"LIIAS,1986(154)",XRF(265),2527,THO0152-073-013,45.7233,-130.0517,,-1900,-1990,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.61
8125,"LIIAS,1986(154)",XRF(265),2528,THO0152-073-020,45.7233,-130.0517,,-1900,-1990,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.6
8126,"LIIAS,1986(154)",XRF(265),2529,THO0152-075-002A,45.56,-130.0967,,-2250,-2270,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.1
8127,"LIIAS,1986(154)",XRF(265),2530,THO0152-075-002B,45.56,-130.0967,,-2250,-2270,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.3
8128,"LIIAS,1986(154)",XRF(265),2531,THO0152-075-002,45.56,-130.0967,,-2250,-2270,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.4
8129,"LIIAS,1986(154)",XRF(265),2532,THO0152-077-003,45.671,-130.061,,-1920,-2060,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.38
8130,"LIIAS,1986(154)",XRF(265),2533,THO0152-078-005,47.661,-128.975,,-2340,-2345,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3
8131,"LIIAS,1986(154)",XRF(265),2534,THO0152-078-007,47.661,-128.975,,-2340,-2345,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
8132,"LIIAS,1986(154)",XRF(265),2535,THO0152-081-001,47.5433,-128.9617,,-2640,-2660,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.9
8133,"LIIAS,1986(154)",XRF(265),2536,THO0152-081-004,47.5433,-128.9617,,-2640,-2660,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.1
8134,"LIIAS,1986(154)",XRF(265),2537,HUD8117-002-008,47.727,-129.247,,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.8
8135,"LIIAS,1986(154)",XRF(265),2538,HUD8117-006-005,47.21,-129.081,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.3
8136,"LIIAS,1986(154)",XRF(265),2539,HUD8117-006-012,47.21,-129.081,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
8137,"LIIAS,1986(154)",XRF(265),2540,HUD8117-011-001,47.62,-129.285,0.001,-2569,-2569,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.5
8138,"LIIAS,1986(154)",XRF(265),2541,HUD8117-012-007,47.6283,-129.2867,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
8139,"LIIAS,1986(154)",XRF(265),2542,HUD8117-013-001,47.63,-129.29,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.3
8140,"LIIAS,1986(154)",XRF(265),2543,HUD8117-015-001,48.1183,-128.9783,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.4
8141,"LIIAS,1986(154)",XRF(265),2544,HUD8117-015-002,48.1183,-128.9783,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.7
8142,"LIIAS,1986(154)",XRF(265),2545,HUD8117-017-001,48.2,-128.982,,-2615,-2615,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5
8143,"LIIAS,1986(154)",XRF(265),2546,HUD8117-017-002,48.2,-128.982,,-2615,-2615,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.8
8144,"LIIAS,1986(154)",XRF(265),2547,HUD8117-017-003,48.2,-128.982,,-2615,-2615,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.1
8145,"LIIAS,1986(154)",XRF(265),2548,HUD8117-020-024,47.998,-128.99,,-2125,-2125,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.7
8146,"LIIAS,1986(154)",XRF(265),2549,HUD8117-020-034,47.998,-128.99,,-2125,-2125,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.6
8147,"LIIAS,1986(154)",XRF(265),2550,HUD8117-020-037,47.998,-128.99,,-2125,-2125,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.5
8148,"LIIAS,1986(154)",XRF(265),9078,BBRCOBB-PV37,46.7733,-130.8133,0.0001,-35,-40,SEAMOUNT,COBB SMT,WR,3.7
8149,"LIIAS,1986(154)",XRF(265),2552,THO0053-010-003,48.2667,-129.7583,,-2414,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.8
8150,"LIIAS,1986(154)",XRF(265),2553,THO0053-012-002,48.4617,-130.165,,-2733,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.9
8151,"LIIAS,1986(154)",XRF(265),2554,THO0053-012-009,48.4617,-130.165,,-2733,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,44.8
8152,"LIIAS,1986(154)",XRF(265),2555,THO0063-029-006,48.9533,-130.82,0.01,-2300,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8
8153,"LIIAS,1986(154)",XRF(265),2556,THO0063-029-007,48.9533,-130.82,0.01,-2300,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.8
8154,"LIIAS,1986(154)",XRF(265),2557,THO0063-029-082,48.9533,-130.82,0.01,-2300,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.8
8155,"LIIAS,1986(154)",XRF(265),2558,THO0063-030-001,49.085,-130.95,,-1000,-1200,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.2
8156,"LIIAS,1986(154)",XRF(265),2559,THO0063-030-006,49.085,-130.95,,-1000,-1200,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.3
8157,"LIIAS,1986(154)",XRF(265),2560,THO0063-030-007,49.085,-130.95,,-1000,-1200,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.8
8158,"LIIAS,1986(154)",XRF(265),2562,THO0170-068-015,47.9817,-129.1167,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.8
8159,"LIIAS,1986(154)",XRF(265),2563,THO0170-068-019,47.9817,-129.1167,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.6
8160,"LIIAS,1986(154)",XRF(265),2564,THO0170-068-023,47.9817,-129.1167,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.3
8161,"LIIAS,1986(154)",XRF(265),2565,THO0170-068-051,47.9817,-129.1167,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,8.4
8162,"LIIAS,1986(154)",XRF(265),2566,THO0170-070-024,47.878,-129.145,,-2181,-2201,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.5
8163,"LIIAS,1986(154)",XRF(265),2567,THO0170-070-050,47.878,-129.145,,-2181,-2201,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.3
8164,"LIIAS,1986(154)",XRF(265),2568,THO0170-070-052,47.878,-129.145,,-2181,-2201,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.6
8165,"LIIAS,1986(154)",XRF(265),2569,THO0170-072-001,47.708,-129.276,,-2700,-2700,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.1
8166,"LIIAS,1986(154)",XRF(265),2570,THO0170-078-001,47.8,-128.9883,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.8
8167,"LIIAS,1986(154)",XRF(265),2576,THO0175-007-001,48.2,-129.18,,-2190,-2275,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.8
8168,"LIIAS,1986(154)",XRF(265),2577,THO0175-008-005,47.995,-129.0883,,-1965,-2090,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.8
8170,"LIIAS,1986(154)",XRF(265),2579,THO0175-017-009,47.984,-129.085,,-2003,-2190,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.3
8171,"LIIAS,1986(154)",XRF(265),2580,THO0175-017-011,47.984,-129.085,,-2003,-2190,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.6
8172,"LIIAS,1986(154)",XRF(265),2581,THO0175-017-024,47.984,-129.085,,-2003,-2190,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.3
8173,"LIIAS,1986(154)",XRF(265),2582,THO0175-018-001,48.17,-129.0767,,-2102,-2151,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.6
8174,"LIIAS,1986(154)",XRF(265),2583,THO0175-020-025,47.953,-129.108,,-2130,-2180,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7
8175,"LIIAS,1986(154)",XRF(265),2584,THO0175-023-008,47.9517,-129.1067,,-2115,-2150,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.2
8176,"LIIAS,1986(154)",XRF(265),2585,THO0175-026-003,47.965,-129.195,,-2155,-2290,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.4
8177,"LIIAS,1986(154)",XRF(265),2586,THO0175-026-008,47.965,-129.195,,-2155,-2290,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,5.3
8178,"LIIAS,1986(154)",XRF(265),2587,THO0175-028-019,47.949,-129.103,,-2121,-2322,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.1
8179,"LIIAS,1986(154)",XRF(265),2588,THO0175-028-015,47.949,-129.103,,-2121,-2322,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.6
8180,"LIIAS,1986(154)",XRF(265),2589,THO0175-028-026,47.949,-129.103,,-2121,-2322,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.2
8181,"LIIAS,1986(154)",XRF(265),2590,THO0175-028-027,47.949,-129.103,,-2121,-2322,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.1
8182,"LIIAS,1986(154)",XRF(265),2591,THO0175-031-002,48.021,-129.065,,-2181,-2201,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.9
8183,"LIIAS,1986(154)",XRF(265),2592,THO0175-036-010,47.8917,-129.235,,-2280,-2420,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.4
8184,"LIIAS,1986(154)",XRF(265),2593,THO0175-054-003,47.954,-129.115,,-2052,-2241,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.9
8185,"LIIAS,1986(154)",XRF(265),2594,THO0175-059-001,47.9667,-129.1333,,-2120,-2420,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,6
8261,"PEARCE,1995(646)",AAS(338),2613,DAR0033-012-001-1,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,4
8277,"PEARCE,1995(646)",AAS(338),2617,DAR0033-012-003-3,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,2
8285,"PEARCE,1995(646)",AAS(338),2619,DAR0033-012-005-1,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,8
8289,"PEARCE,1995(646)",AAS(338),2620,DAR0033-012-005-3,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,6
8293,"PEARCE,1995(646)",AAS(338),2627,DAR0033-014-001-2,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,2
8297,"PEARCE,1995(646)",AAS(338),2628,DAR0033-014-001-4,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,3
8301,"PEARCE,1995(646)",AAS(338),2629,DAR0033-014-002-1,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,3
8305,"PEARCE,1995(646)",AAS(338),2630,DAR0033-014-004-1,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,2
8313,"PEARCE,1995(646)",AAS(338),2621,DAR0033-013-001-1,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,10
8317,"PEARCE,1995(646)",AAS(338),2622,DAR0033-013-001-2,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,9
8321,"PEARCE,1995(646)",AAS(338),2623,DAR0033-013-001-3,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,8
8325,"PEARCE,1995(646)",AAS(338),2624,DAR0033-013-001-4,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,8
8329,"PEARCE,1995(646)",AAS(338),2626,DAR0033-013-001-6,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,9
8333,"PEARCE,1995(646)",AAS(338),2607,DAR0033-011-001-1,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,4
8337,"PEARCE,1995(646)",AAS(338),2608,DAR0033-011-001-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,4
8349,"PEARCE,1995(646)",AAS(338),2611,DAR0033-011-002-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,2
8353,"PEARCE,1995(646)",AAS(338),2612,DAR0033-011-002-3,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,6
8357,"PEARCE,1995(646)",AAS(338),2604,DAR0033-010-001-1,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,5
8365,"PEARCE,1995(646)",AAS(338),2606,DAR0033-010-001-3,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,4
8397,"PEARCE,1995(646)",AAS(338),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,3
8437,"PEARCE,1995(646)",AAS(338),2647,DAR0033-020-005-1,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,2
8449,"PEARCE,1995(646)",AAS(338),2654,DAR0033-022-002-1,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,2
8453,"PEARCE,1995(646)",AAS(338),2655,DAR0033-022-003-1,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,4
8461,"PEARCE,1995(646)",AAS(338),2657,DAR0033-022-005-1,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,2
8465,"PEARCE,1995(646)",AAS(338),2658,DAR0033-022-006-1,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,3
8469,"PEARCE,1995(646)",AAS(338),2659,DAR0033-022-006-2,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,2
8489,"PEARCE,1995(646)",AAS(338),2664,DAR0033-023-002-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,2
8493,"PEARCE,1995(646)",AAS(338),2665,DAR0033-023-003-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,3
8497,"PEARCE,1995(646)",AAS(338),2666,DAR0033-023-003-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,2
8501,"PEARCE,1995(646)",AAS(338),2667,DAR0033-023-004-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,2
8505,"PEARCE,1995(646)",AAS(338),2668,DAR0033-023-004-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,3
8509,"PEARCE,1995(646)",AAS(338),2669,DAR0033-023-005-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,3
8517,"PEARCE,1995(646)",AAS(338),2671,DAR0033-023-007-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,3
8521,"PEARCE,1995(646)",AAS(338),2672,DAR0033-023-007-3,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,2
8545,"PEARCE,1995(646)",AAS(338),2678,DAR0033-025-002-2,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,4
8549,"PEARCE,1995(646)",AAS(338),2679,DAR0033-025-003-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,7
8561,"PEARCE,1995(646)",AAS(338),2682,DAR0033-025-007-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,2
8569,"PEARCE,1995(646)",AAS(338),2599,DAR0033-009-001-2,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,3
8581,"PEARCE,1995(646)",AAS(338),2602,DAR0033-009-003-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,4
8585,"PEARCE,1995(646)",AAS(338),2603,DAR0033-009-003-2,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,3
8589,"PEARCE,1995(646)",AAS(338),2636,DAR0033-017-001-1,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,4
8593,"PEARCE,1995(646)",AAS(338),2637,DAR0033-017-001-2,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,3
8597,"PEARCE,1995(646)",AAS(338),2638,DAR0033-017-001-3,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,5
8601,"PEARCE,1995(646)",ICPMS(340),2632,DAR0033-015-001-2,-18.883,-176.562,1.00E-03,-2280,-2310,BACK-ARC_BASIN,LAU BASIN,WR,0.77
8602,"PEARCE,1995(646)",ICPMS(340),2635,DAR0033-015-001-6,-18.883,-176.562,1.00E-03,-2280,-2310,BACK-ARC_BASIN,LAU BASIN,WR,1.37
8603,"PEARCE,1995(646)",ICPMS(340),2613,DAR0033-012-001-1,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,1.36
8604,"PEARCE,1995(646)",ICPMS(340),2620,DAR0033-012-005-3,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,6.66
8605,"PEARCE,1995(646)",ICPMS(340),2630,DAR0033-014-004-1,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,1.36
8606,"PEARCE,1995(646)",ICPMS(340),2621,DAR0033-013-001-1,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,9.8
8607,"PEARCE,1995(646)",ICPMS(340),2625,DAR0033-013-001-5,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,9.3
8608,"PEARCE,1995(646)",ICPMS(340),2626,DAR0033-013-001-6,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,9
8609,"PEARCE,1995(646)",ICPMS(340),2607,DAR0033-011-001-1,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,1.67
8610,"PEARCE,1995(646)",ICPMS(340),2608,DAR0033-011-001-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,3.6
8611,"PEARCE,1995(646)",ICPMS(340),2604,DAR0033-010-001-1,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,4.7
8612,"PEARCE,1995(646)",ICPMS(340),2606,DAR0033-010-001-3,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,6.06
8613,"PEARCE,1995(646)",ICPMS(340),2639,DAR0033-018-001-1,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.88
8614,"PEARCE,1995(646)",ICPMS(340),2640,DAR0033-018-001-2,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.07
8615,"PEARCE,1995(646)",ICPMS(340),2684,DAR0033-041-002-1,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,1.35
8616,"PEARCE,1995(646)",ICPMS(340),2687,DAR0033-041-003-2,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,1.33
8617,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,1.22
8618,"PEARCE,1995(646)",ICPMS(340),2652,DAR0033-021-004-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,1.03
8619,"PEARCE,1995(646)",ICPMS(340),2641,DAR0033-020-001-1,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.93
8620,"PEARCE,1995(646)",ICPMS(340),2648,DAR0033-020-005-2,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.97
8621,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,1.03
8622,"PEARCE,1995(646)",ICPMS(340),2659,DAR0033-022-006-2,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,1.7
8623,"PEARCE,1995(646)",ICPMS(340),2663,DAR0033-023-002-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,1.55
8624,"PEARCE,1995(646)",ICPMS(340),2666,DAR0033-023-003-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.53
8625,"PEARCE,1995(646)",ICPMS(340),2672,DAR0033-023-007-3,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,1.53
8626,"PEARCE,1995(646)",ICPMS(340),2673,DAR0033-023-008-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.56
8627,"PEARCE,1995(646)",ICPMS(340),2674,DAR0033-023-008-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,1.4
8628,"PEARCE,1995(646)",ICPMS(340),2675,DAR0033-024-001-1,-20.0917,-176.0867,1.00E-03,-2700,-2700,BACK-ARC_BASIN,LAU BASIN,WR,0.68
8629,"PEARCE,1995(646)",ICPMS(340),2677,DAR0033-025-002-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,4.2
8630,"PEARCE,1995(646)",ICPMS(340),2681,DAR0033-025-005-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,2.8
8631,"PEARCE,1995(646)",ICPMS(340),2598,DAR0033-009-001-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,3.8
8632,"PEARCE,1995(646)",ICPMS(340),2601,DAR0033-009-002-7,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,2
8633,"PEARCE,1995(646)",ICPMS(340),2602,DAR0033-009-003-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,1.78
8634,"PEARCE,1995(646)",ICPMS(340),2636,DAR0033-017-001-1,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,2.65
8635,"PEARCE,1995(646)",ICPMS(340),2638,DAR0033-017-001-3,-18.853,-176.282,0.001,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,2.7
9179,"RHODES,1990(163)",XRF(355),3048,THO0170-005-007,45.947,-130.027,,-1425,-1560,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.3
9180,"RHODES,1990(163)",XRF(355),3047,THO0170-005-034,45.947,-130.027,,-1425,-1560,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.3
9181,"RHODES,1990(163)",XRF(355),3051,THO0170-006-P,45.9717,-130.2,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.5
9182,"RHODES,1990(163)",XRF(355),3050,THO0170-006-A,45.9717,-130.2,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.9
9183,"RHODES,1990(163)",XRF(355),3034,THO0170-026-002,45.99,-130.35,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
9184,"RHODES,1990(163)",XRF(355),3033,THO0170-026-017,45.99,-130.35,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.9
9185,"RHODES,1990(163)",XRF(355),3035,THO0170-026-038,45.99,-130.35,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2
9186,"RHODES,1990(163)",XRF(355),2572,THO0170-047-003,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.7
9187,"RHODES,1990(163)",XRF(355),3044,THO0170-047-006,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.4
9188,"RHODES,1990(163)",XRF(355),3041,THO0170-047-013,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.2
